news_id,titulo,investigador_id,nombre,departamento,grupos,nombre_oficial
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/218869/detalle,MARIA FERNANDEZ GARCIA,Biología de Organismos y Sistemas,"Biodiversidad, Conservación y Filogeografía de Plantas Vasculares",MARIA FERNANDEZ GARCIA
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/219110/detalle,MARIA TERESA FERNANDEZ FERNANDEZ-ARGUELLES,Química Física y Analítica,Grupo de Espectrometría Analítica y Bioanalítica,MARIA TERESA FERNANDEZ FERNANDEZ-ARGUELLES
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217179/detalle,MARIA TERESA FERNANDEZ ABEDUL,Química Física y Analítica,Espectrometría y Electroquímica Bionanoanalíticas,MARIA TERESA FERNANDEZ ABEDUL
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/1095919/detalle,MARIA ATENEA FERNANDEZ HIGUERO,Historia del Arte y Musicología,"Música, Danza y Estudios Culturales",MARIA ATENEA FERNANDEZ HIGUERO
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217518/detalle,MARIA LUISA FERNANDEZ SANCHEZ,Química Física y Analítica,Grupo de Espectrometría Analítica y Bioanalítica,MARIA LUISA FERNANDEZ SANCHEZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217043/detalle,ANA MARIA FERNANDEZ GARCIA,Historia del Arte y Musicología,Escenarios para el Arte,ANA MARIA FERNANDEZ GARCIA
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217051/detalle,MARIA PAULA FERNANDEZ GARCIA,Psicología,Evaluación Psicométrica y Diseño de Investigación,MARIA PAULA FERNANDEZ GARCIA
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217062/detalle,MARIA DE LOS ANGELES FERNANDEZ GONZALEZ,Ciencias de la Educación,"Síntesis, Estructura y Aplicación Tecnológica de Materiales",MARIA DE LOS ANGELES FERNANDEZ GONZALEZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217512/detalle,MARIA DEL ROCIO FERNANDEZ RODRIGUEZ,No especificado,,MARIA DEL ROCIO FERNANDEZ RODRIGUEZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217059/detalle,ELENA MARIA FERNANDEZ GONZALEZ,No especificado,,ELENA MARIA FERNANDEZ GONZALEZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217519/detalle,MARIA TERESA FERNANDEZ SANCHEZ,Química Física y Analítica,"Nanopartículas, Membranas y Bioanálisis",MARIA TERESA FERNANDEZ SANCHEZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217181/detalle,MARIA ISABEL FERNANDEZ QUESADA,,Grupo de Ingeniería de Organización,MARIA ISABEL FERNANDEZ QUESADA
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/220227/detalle,MARIA FERNANDEZ FERNANDEZ,Morfología y Biología Celular,Respuesta Celular al Estrés Oxidativo,MARIA FERNANDEZ FERNANDEZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/2356382/detalle,JULIA MARIA FERNANDEZ DIAZ,Explotación y Prospección de Minas,Grupo de Modelización Matemática Aplicada,JULIA MARIA FERNANDEZ DIAZ
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217011/detalle,MARIA ESTRELLA FERNANDEZ ALBA,Psicología,"Grupo de Aprendizaje Escolar, Dificultades y Rendimiento Académico",MARIA ESTRELLA FERNANDEZ ALBA
276,El G9 analiza su estrategia conjunta de internacionalización en la reunión celebrada en Toledo,https://portalinvestigacion.uniovi.es/investigadores/217322/detalle,MARIA MARGARITA FERNANDEZ MIER,Historia,Social Landscapes,MARIA MARGARITA FERNANDEZ MIER
277,La Fundación la Caixa otorga una ayuda de casi un millón de euros a un proyecto en el que participa la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/218309/detalle,JORGE PISONERO CASTRO,Física,"Grupo de Espectroscopia, Láseres y Plasmas",JORGE PISONERO CASTRO
277,La Fundación la Caixa otorga una ayuda de casi un millón de euros a un proyecto en el que participa la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/217842/detalle,ROSA ANA MENENDEZ DUARTE,Estadística e Investigación Operativa y Didáctica de la Matemática,Grupo de Investigación en Riesgos Naturales,ROSA ANA MENENDEZ DUARTE
278,Los premios IPfest reconocen la labor de investigadora y de transferencia de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/219264/detalle,ISABEL QUIROS GONZALEZ,Morfología y Biología Celular,Biología Redox,ISABEL QUIROS GONZALEZ
278,Los premios IPfest reconocen la labor de investigadora y de transferencia de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/217922/detalle,SONIA GONZALEZ SOLARES,Biología Funcional,Investigación en Fisiopatología del Envejecimiento y la Fertilidad Femeninas,SONIA GONZALEZ SOLARES
278,Los premios IPfest reconocen la labor de investigadora y de transferencia de la Universidad de Oviedo,https://portalinvestigacion.uniovi.es/investigadores/219839/detalle,SONIA GONZALEZ FERNANDEZ,Psicología,Intervención en Psicología Clínica y de la Salud,SONIA GONZALEZ FERNANDEZ
279,Un estudio de la Universidad de Oviedo y el Ayuntamiento de Gijón revela que los solares vacíos pueden impulsar la biodiversidad urbana,https://portalinvestigacion.uniovi.es/investigadores/2370717/detalle,EDUARDO FERNANDEZ ALONSO,Energía,Grupo de Ingeniería Fluidodinámica,EDUARDO FERNANDEZ ALONSO
280,Alcón reivindica la necesidad del sexenio de transferencia en las Jornadas de Investigación que acoge la Universidade de Vigo,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,Historia,Grupo de Investigación en Historia Sociocultural,IRENE DIAZ MARTINEZ
280,Alcón reivindica la necesidad del sexenio de transferencia en las Jornadas de Investigación que acoge la Universidade de Vigo,https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,Estadística e Investigación Operativa y Didáctica de la Matemática,Modelización de la Incertidumbre y la Imprecisión en Teoría de la Decisión,SUSANA IRENE DIAZ RODRIGUEZ
280,Alcón reivindica la necesidad del sexenio de transferencia en las Jornadas de Investigación que acoge la Universidade de Vigo,https://portalinvestigacion.uniovi.es/investigadores/217101/detalle,ALBERTO DIAZ DAPENA,Economía Aplicada,Laboratorio de Análisis Económico Regional,ALBERTO DIAZ DAPENA
281,La Universidad de Oviedo y el Ayuntamiento de Langreo refundan La Casa de la Buelga como un eje dinamizador del Valle del Nalón,https://portalinvestigacion.uniovi.es/investigadores/217585/detalle,ROBERTO GARCIA FERNANDEZ,Informática,Investigación de Sistemas Multimedia e Internet de las Cosas,ROBERTO GARCIA FERNANDEZ
281,La Universidad de Oviedo y el Ayuntamiento de Langreo refundan La Casa de la Buelga como un eje dinamizador del Valle del Nalón,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,Derecho Público,Derechos Fundamentales y Constitución,IGNACIO VILLAVERDE MENENDEZ
281,La Universidad de Oviedo y el Ayuntamiento de Langreo refundan La Casa de la Buelga como un eje dinamizador del Valle del Nalón,https://portalinvestigacion.uniovi.es/investigadores/219825/detalle,ROBERTO GARCIA GARCIA,Construcción e Ingeniería de Fabricación,Integridad Estructural: Materiales y Estructuras,ROBERTO GARCIA GARCIA
284,La UNE elige nueva junta directiva para el bienio 2025-2027,https://portalinvestigacion.uniovi.es/investigadores/219239/detalle,FERNANDO PEREZ GARCIA,,"Intersecciones: Literaturas, Culturas y Teorías Contemporáneas",FERNANDO PEREZ GARCIA
284,La UNE elige nueva junta directiva para el bienio 2025-2027,https://portalinvestigacion.uniovi.es/investigadores/217235/detalle,MARIA ISABEL CARRERA SUAREZ,,"Intersecciones: Literaturas, Culturas y Teorías Contemporáneas",MARIA ISABEL CARRERA SUAREZ
284,La UNE elige nueva junta directiva para el bienio 2025-2027,https://portalinvestigacion.uniovi.es/investigadores/217793/detalle,MARCOS LOREDO COLUNGA,Ciencias Jurídicas Básicas,"Estudios de Derecho Procesal (España, Europa e Iberoamérica)",MARCOS LOREDO COLUNGA
284,La UNE elige nueva junta directiva para el bienio 2025-2027,https://portalinvestigacion.uniovi.es/investigadores/1301778/detalle,CRISTIAN PEREZ GARCIA,No especificado,,CRISTIAN PEREZ GARCIA
284,La UNE elige nueva junta directiva para el bienio 2025-2027,https://portalinvestigacion.uniovi.es/investigadores/218137/detalle,JOSE ANTONIO PEREZ MENDEZ,Economía,Oviedo Efficiency Group,JOSE ANTONIO PEREZ MENDEZ
285,Las universidades del G-9 reclaman mayor claridad en la normativa a la ANECA,https://portalinvestigacion.uniovi.es/investigadores/217758/detalle,MARIA CONCEPCION LOPEZ DIAZ,Matemáticas,"Grupo de Investigación en Algebra, Codificación y Criptografía",MARIA CONCEPCION LOPEZ DIAZ
286,La Universidad de Oviedo y el Ayuntamiento de Salas firman un convenio para dar continuidad al Aula Valdés-Salas,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,Derecho Público,Derechos Fundamentales y Constitución,IGNACIO VILLAVERDE MENENDEZ
287,La Universidad de Oviedo recibe el Premio Nacional de Edición Universitaria a la mejor monografía en Artes y Humanidades,https://portalinvestigacion.uniovi.es/investigadores/217793/detalle,MARCOS LOREDO COLUNGA,Ciencias Jurídicas Básicas,"Estudios de Derecho Procesal (España, Europa e Iberoamérica)",MARCOS LOREDO COLUNGA
288,El rector presenta ante el Claustro de la Universidad de Oviedo el informe de gestión del pasado curso,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,Derecho Público,Derechos Fundamentales y Constitución,IGNACIO VILLAVERDE MENENDEZ
290,La Universidad de Oviedo y FICYT crean la Cátedra de Cultura Científica para impulsar la divulgación y analizar la percepción de la ciencia en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217782/detalle,CARLOS ANTONIO LOPEZ SANCHEZ,Biología de Organismos y Sistemas,Gestión Inteligente de Bosques,CARLOS ANTONIO LOPEZ SANCHEZ
290,La Universidad de Oviedo y FICYT crean la Cátedra de Cultura Científica para impulsar la divulgación y analizar la percepción de la ciencia en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,Química Física y Analítica,"Nanopartículas, Membranas y Bioanálisis",SUSANA LUQUE RODRIGUEZ
290,La Universidad de Oviedo y FICYT crean la Cátedra de Cultura Científica para impulsar la divulgación y analizar la percepción de la ciencia en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217756/detalle,JOSE ANTONIO LOPEZ CEREZO,Filosofía,Grupo de Investigación de Estudios Sociales de la Ciencia,JOSE ANTONIO LOPEZ CEREZO
290,La Universidad de Oviedo y FICYT crean la Cátedra de Cultura Científica para impulsar la divulgación y analizar la percepción de la ciencia en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217780/detalle,ANTONIO MIGUEL LOPEZ RODRIGUEZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Sistemas Multisensor y Robótica,ANTONIO MIGUEL LOPEZ RODRIGUEZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/217019/detalle,MARIA DEL MAR FERNANDEZ ALVAREZ,Medicina,"Entorno, Conductas y Salud",MARIA DEL MAR FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/1116426/detalle,JOSE ANTONIO FERNANDEZ ALVAREZ,"Ingeniería Eléctrica, Electrónica, de Comunicaciones y de Sistemas (DIEECS)",Sistemas Electrónicos de Alimentación,JOSE ANTONIO FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/217020/detalle,PEDRO FERNANDEZ ALVAREZ,Construcción e Ingeniería de Fabricación,Engineering for Precision Manufacturing,PEDRO FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/1301703/detalle,AITOR NICOLAS FERNANDEZ ALVAREZ,No especificado,,AITOR NICOLAS FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/219680/detalle,DANIEL FERNANDEZ ALVAREZ,Informática,Web Semántica Oviedo,DANIEL FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/217017/detalle,JOSE PAULINO FERNANDEZ ALVAREZ,,Materials-pro,JOSE PAULINO FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/217016/detalle,ALBERTO MANUEL FERNANDEZ ALVAREZ,Informática,Computational Reflection Research Group,ALBERTO MANUEL FERNANDEZ ALVAREZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/452939/detalle,IRENE FERNANDEZ ARANAZ,Filología Clásica y Románica,Falsa Et Vera Historia,IRENE FERNANDEZ ARANAZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/217293/detalle,ANDRES ARIAS RODRIGUEZ,Biología de Organismos y Sistemas,"Biodiversidad, Conservación y Filogeografía de Plantas Vasculares",ANDRES ARIAS RODRIGUEZ
291,Estudiantes de la Universidad de Oviedo ganan un hackathon en México con su propuesta para transformar residuos de la producción de tequila en bioplásticos,https://portalinvestigacion.uniovi.es/investigadores/218058/detalle,FRANCISCO DE ASIS ORTEGA FERNANDEZ,Explotación y Prospección de Minas,Ingeniería de Proyectos e Ingeniería Sostenible,FRANCISCO DE ASIS ORTEGA FERNANDEZ
292,La Cátedra Cogersa inaugura su IV Semana de la Circularidad,https://portalinvestigacion.uniovi.es/investigadores/217811/detalle,SUSANA LUQUE RODRIGUEZ,Química Física y Analítica,"Nanopartículas, Membranas y Bioanálisis",SUSANA LUQUE RODRIGUEZ
292,La Cátedra Cogersa inaugura su IV Semana de la Circularidad,https://portalinvestigacion.uniovi.es/investigadores/218516/detalle,JOSE LUIS VIESCA RODRIGUEZ,Construcción e Ingeniería de Fabricación,Lubrication and Surface Technology,JOSE LUIS VIESCA RODRIGUEZ
292,La Cátedra Cogersa inaugura su IV Semana de la Circularidad,https://portalinvestigacion.uniovi.es/investigadores/217752/detalle,FERNANDO LOPEZ ALVAREZ,,Investigación en Oncología de Cabeza y Cuello,FERNANDO LOPEZ ALVAREZ
